Year,Make,Model,Category,Engine,Package
2008,Derbi,Mulhacén Café 125,Naked bike,124 ccm,
2008,Derbi,Mulhacén Café 659,Sport,660 ccm,
2008,Derbi,Mulhacen Café 659 Angel Nieto Limited Edition,Naked bike,660 ccm,
2008,Derbi,Senda Baja 125 R,Enduro/offroad,124 ccm,
2008,Derbi,Senda Baja 125 SM,Super motard,124 ccm,
2008,Derbi,Senda DRD Evo 50 SM,Super motard,50 ccm,
2008,Derbi,Senda DRD Pro 50 R,Enduro/offroad,50 ccm,
2008,Derbi,Senda DRD Pro 50 SM,Super motard,50 ccm,
2008,Derbi,Senda DRD Racing 50 R,Enduro/offroad,50 ccm,
2008,Derbi,Senda DRD Racing 50 SM,Super motard,50 ccm,
2008,Derbi,Senda X-treme 50 SM,Super motard,50 ccm,
2008,Derbi,Senda XRace 50 R,Enduro/offroad,50 ccm,
2008,Derbi,Senda XRace 50 SM,Super motard,50 ccm,
2008,Derbi,Senda XTreme 50 R,Enduro/offroad,50 ccm,
2008,Derbi,Terra 125,Allround,124 ccm,
2008,Derbi,Terra Adventure 125,Enduro/offroad,124 ccm,
2008,Dfang,DF 125-3,Allround,125 ccm,
2008,Dfang,DF100,Sport,100 ccm,
2008,Dfang,DF100-2,Sport,100 ccm,
2008,Dfang,DF125,Sport,125 ccm,
2008,Dfang,DF125-16,Sport,125 ccm,
2008,Dfang,DF125-2,Naked bike,125 ccm,
2008,Dfang,DF125-21,Custom/cruiser,125 ccm,
2008,Dfang,DF150,Touring,150 ccm,
2008,Dfang,DF150-2,Custom/cruiser,150 ccm,
2008,Dfang,DF150-4,Sport,150 ccm,
2008,Dfang,DF90,Allround,90 ccm,
2008,Diamo,Classic 50,Scooter,50 ccm,
2008,Diamo,Cruiser 250,Custom/cruiser,248 ccm,
2008,Diamo,LS200,Enduro/offroad,199 ccm,
2008,Diamo,Retro 150,Scooter,150 ccm,
2008,Diamo,RS250,Enduro/offroad,250 ccm,
2008,Diamo,Torino 150,Scooter,150 ccm,
2008,Diamo,Turista 300,Scooter,299 ccm,
2008,Diamo,Velocity 150,Scooter,150 ccm,
2008,Diamo,Velocity 50,Scooter,50 ccm,
2008,Ducati,Desmosedici RR,Sport,989 ccm,
2008,Ducati,Hypermotard 1100,Super motard,1078 ccm,
2008,Ducati,Hypermotard 1100 S,Super motard,1078 ccm,
2008,Ducati,Monster 695,Naked bike,695 ccm,
2008,Ducati,Monster 696,Naked bike,696 ccm,
2008,Ducati,Monster S2R 1000,Naked bike,992 ccm,
2008,Ducati,Monster S4R S Testastretta,Naked bike,998 ccm,
2008,Ducati,Monster S4R S Tricolore,Naked bike,998 ccm,
2008,Ducati,Monster S4R Testastretta,Naked bike,998 ccm,
2008,Ducati,Multistrada 1100,Sport,1078 ccm,
2008,Ducati,Multistrada 1100 S,Sport,1078 ccm,
2008,Ducati,SportClassic 1000 S,Classic,992 ccm,
2008,Ducati,SportClassic GT 1000,Classic,992 ccm,
2008,Ducati,SportClassic Sport 1000 Biposto,Classic,992 ccm,
2008,Ducati,Superbike 1098,Sport,1099 ccm,
2008,Ducati,Superbike 1098 R,Sport,1198 ccm,
2008,Ducati,Superbike 1098 S,Sport,1099 ccm,
2008,Ducati,Superbike 848,Sport,849 ccm,
2008,E-max,100L,Scooter,Electric,
2008,E-max,110S,Scooter,Electric,
2008,E-max,120L,Scooter,Electric,
2008,E-max,140L,Scooter,Electric,
2008,E-max,190L,Scooter,Electric,
2008,E-max,90S,Scooter,Electric,
2008,Ecosse,Heretic,Naked bike,1967 ccm,
2008,Enfield,Bullet 350,Classic,346 ccm,
2008,Enfield,Bullet Electra,Classic,346 ccm,
2008,Enfield,Bullet Machismo,Classic,346 ccm,
2008,Enfield,Bullet Machismo 500,Classic,499 ccm,
2008,Enfield,Thunderbird 350,Classic,346 ccm,
2008,Factory,Bike Chrono SM50-2,Super motard,50 ccm,
2008,Factory,Bike Desert RP50,Enduro/offroad,50 ccm,
2008,Factory,Bike Desert YR125,Enduro/offroad,124 ccm,
2008,Factory,Bike Desert YR200,Enduro/offroad,193 ccm,
2008,Factory,Bike Desert YR50,Enduro/offroad,50 ccm,
2008,Factory,Bike MiniDesert FS110 4t,"Minibike, cross",107 ccm,
2008,Factory,Bike MiniDesert RC14,"Minibike, cross",50 ccm,
2008,Factory,Bike Phantom R12 Agua,"Minibike, cross",50 ccm,
2008,Factory,Bike Phantom R14 Agua,"Minibike, cross",50 ccm,
2008,Fantic,Caballero 125,Cross/motocross,124 ccm,
2008,Fantic,Caballero Regolarita Casa 125,Enduro/offroad,124 ccm,
2008,Fantic,Caballero Regolarita Casa 50,Enduro/offroad,50 ccm,
2008,Fantic,Caballero Regolarita Competizione 125,Enduro/offroad,124 ccm,
2008,Fantic,Caballero Regolarita Competizione 50,Enduro/offroad,50 ccm,
2008,Fantic,Caballero Supersei Motard 125,Super motard,124 ccm,
2008,Fantic,Caballero Supersei Motard 50,Super motard,50 ccm,
2008,Fantic,Supersix Motard 125,Super motard,124 ccm,
2008,Fischer,MRX 650,Sport,647 ccm,
2008,GAS,GAS EC 125,Enduro/offroad,124 ccm,
2008,GAS,GAS EC 200,Enduro/offroad,199 ccm,
2008,GAS,GAS EC 200 Hobby,Enduro/offroad,199 ccm,
2008,GAS,GAS EC 250,Enduro/offroad,249 ccm,
2008,GAS,GAS EC 250 Racing,Enduro/offroad,249 ccm,
2008,GAS,GAS EC 300,Enduro/offroad,295 ccm,
2008,GAS,GAS EC 300 Racing,Enduro/offroad,295 ccm,
2008,GAS,GAS EC 450 FSR,Enduro/offroad,449 ccm,
2008,GAS,GAS EC 515 FSR,Enduro/offroad,515 ccm,
2008,GAS,GAS MC 125 Cross,Cross/motocross,124 ccm,
2008,GAS,GAS MC 250 Cross,Cross/motocross,249 ccm,
2008,GAS,GAS MC 65 Cross,Cross/motocross,65 ccm,
2008,GAS,GAS Pampera 125,Enduro/offroad,123 ccm,
2008,GAS,GAS Pampera 450,Enduro/offroad,443 ccm,
2008,GAS,GAS SM 125 Supermotard,Super motard,124 ccm,
2008,GAS,GAS SM 450 Supermotard,Super motard,449 ccm,
2008,GAS,GAS SM 515 Supermotard,Super motard,515 ccm,
2008,GAS,GAS TXT 125 Pro,Trial,125 ccm,
2008,GAS,GAS TXT 125 Pro Racing,Trial,125 ccm,
2008,GAS,GAS TXT 200 Pro,Trial,175 ccm,
2008,GAS,GAS TXT 250 Pro,Trial,248 ccm,
2008,GAS,GAS TXT 280 Pro,Trial,272 ccm,
2008,GAS,GAS TXT 300 Pro,Trial,294 ccm,
2008,GAS,GAS TXT 300 Raga,Trial,294 ccm,
2008,GAS,GAS TXT 50 Boy,Trial,49 ccm,
2008,GAS,GAS TXT 80 Cadet,Trial,73 ccm,
2008,GAS,GAS TXT 80 Rookie,Trial,73 ccm,
2008,Generic,IDEO 50,Scooter,49 ccm,
2008,Generic,Mini Trigger SM,"Minibike, cross",49 ccm,
2008,Generic,Mini Trigger X,"Minibike, cross",49 ccm,
2008,Generic,ROC 50,Scooter,49 ccm,
2008,Generic,SOHO 125,Scooter,125 ccm,
2008,Generic,SOHO 150,Scooter,150 ccm,
2008,Generic,Trigger Competition,Enduro/offroad,50 ccm,
2008,Generic,Trigger SM,Super motard,50 ccm,
2008,Generic,Trigger SM 125,Super motard,125 ccm,
2008,Generic,Trigger SM Competition,Super motard,50 ccm,
2008,Generic,Trigger X,Enduro/offroad,50 ccm,
2008,Generic,Trigger X 125,Enduro/offroad,125 ccm,
2008,Generic,XOR,Scooter,50 ccm,
2008,Generic,XOR 125,Scooter,125 ccm,
2008,Generic,XOR 125 AT and T,Scooter,125 ccm,
2008,Generic,XOR 125 Stroke,Scooter,125 ccm,
2008,Generic,XOR Competition,Scooter,50 ccm,
2008,Generic,XOR Stroke,Scooter,50 ccm,
2008,Generic,Zion 125,Scooter,125 ccm,
2008,Genuine,Scooter Buddy 125,Scooter,125 ccm,
2008,Genuine,Scooter Buddy 50,Scooter,50 ccm,
2008,Genuine,Scooter Italy 150,Scooter,150 ccm,
2008,Genuine,Scooter Little Italy 50,Scooter,50 ccm,
2008,Genuine,Scooter Pamplona 150,Scooter,150 ccm,
2008,Genuine,Scooter Rattler 110,Scooter,108 ccm,
2008,Genuine,Scooter Roughhouse R50,Scooter,50 ccm,
2008,Genuine,Scooter St. Tropez 150,Scooter,149 ccm,
2008,Genuine,Scooter Stelle 150,Scooter,150 ccm,
2008,Ghezzi-Brian,Fionda,Naked bike,1064 ccm,
2008,Ghezzi-Brian,Furia Otto,Naked bike,1064 ccm,
2008,Ghezzi-Brian,Furia S,Naked bike,1064 ccm,
2008,Ghezzi-Brian,Furia Titanum,Naked bike,1064 ccm,
2008,Ghezzi-Brian,SuperTwin,Naked bike,1064 ccm,
2008,Giantco,Hunter City125,Sport,124 ccm,
2008,Giantco,Hunter Sport 200,Sport,193 ccm,
2008,Gilera,Fuoco 500,Scooter,493 ccm,
2008,Gilera,GP 800,Scooter,839 ccm,
2008,Gilera,Nexus 125,Scooter,124 ccm,
2008,Gilera,Nexus 250,Scooter,244 ccm,
2008,Gilera,Nexus 500,Scooter,460 ccm,
2008,Gilera,Runner SP 50,Scooter,49 ccm,
2008,Gilera,Runner ST 125,Scooter,124 ccm,
2008,Gilera,Runner VX 125,Scooter,124 ccm,
2008,Gilera,Runner VXR 200,Scooter,198 ccm,
2008,Gilera,Stalker,Scooter,49 ccm,
2008,Gilera,Stalker Naked,Scooter,50 ccm,
2008,Gilera,Storm 50,Scooter,50 ccm,
2008,Harley-Davidson,FLHP Road King Fire Rescue,Touring,1688 ccm,
2008,Harley-Davidson,FLHR Road King,Touring,1573 ccm,
2008,Harley-Davidson,FLHR Road King Firefighter,Touring,1573 ccm,
2008,Harley-Davidson,FLHR Road King Peace Officer,Touring,1573 ccm,
2008,Harley-Davidson,FLHRC Road King Classic,Touring,1573 ccm,
2008,Harley-Davidson,FLHRSE Screamin` Eagle Road King,Touring,1803 ccm,
2008,Harley-Davidson,FLHT Electra Glide Standard,Touring,1573 ccm,
2008,Harley-Davidson,FLHTC Electra Glide Classic,Touring,1573 ccm,
2008,Harley-Davidson,FLHTCU Ultra Classic Electra Glide,Touring,1573 ccm,
2008,Harley-Davidson,FLHTCU Ultra Classic Electra Glide Firefighter,Touring,1573 ccm,
2008,Harley-Davidson,FLHTCU Ultra Classic Electra Glide Peace Officer,Touring,1573 ccm,
2008,Harley-Davidson,FLHTCUSE Screamin´ Eagle Ultra Classic Electra Glide,Touring,1584 ccm,
2008,Harley-Davidson,FLHX Street Glide,Touring,1573 ccm,
2008,Harley-Davidson,FLSTC Heritage Softail Classic Firefighter,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FLSTC Heritage Softail Classic Peace Officer,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FLSTC Softail,Custom/cruiser,1584 ccm,
2008,Harley-Davidson,FLSTF Fat Boy Firefighter,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FLSTF Fat Boy Peace Officer,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FLSTF Softail Fat Boy,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FLSTN Softail Deluxe,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FLSTSB Softail Cross Bones,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FLTR Road Glide,Touring,1573 ccm,
2008,Harley-Davidson,FXCW Softail Rocker,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FXCWC Softail Rocker C,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FXD Dyna Super Glide,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FXDB Dyna Street Bob,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FXDC Dyna Super Glide Custom,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FXDF Dyna Fat Bob,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FXDL Dyna Low Rider,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FXDSE CVO Screaming Eagle Dyna,Custom/cruiser,1584 ccm,
2008,Harley-Davidson,FXDWG Dyna Wide Glide,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FXSTB Softail Night train,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FXSTC Softail Custom,Custom/cruiser,1573 ccm,
2008,Harley-Davidson,FXSTSSE Screamin´ Eagle Softail Springer,Custom/cruiser,1584 ccm,
2008,Harley-Davidson,PLHP Road King Police,Touring,1688 ccm,
2008,Harley-Davidson,VRSCAW V-Rod,Naked bike,1250 ccm,
2008,Harley-Davidson,VRSCD Night-Rod,Custom/cruiser,1250 ccm,
2008,Harley-Davidson,VRSCDX Night Rod Special,Custom/cruiser,1250 ccm,
2008,Harley-Davidson,XL 883 Sportster Police,Custom/cruiser,883 ccm,
2008,Harley-Davidson,XL1200C Sportster 1200 Custom,Custom/cruiser,1200 ccm,
2008,Harley-Davidson,XL1200L Sportster 1200 Low,Custom/cruiser,1200 ccm,
2008,Harley-Davidson,XL1200N Sportster 1200 Nightster,Custom/cruiser,1200 ccm,
2008,Harley-Davidson,XL1200R Sportster 1200 Roadster,Custom/cruiser,1200 ccm,
2008,Harley-Davidson,XL883 Sportster,Custom/cruiser,883 ccm,
2008,Harley-Davidson,XL883C Sportster,Custom/cruiser,883 ccm,
2008,Harley-Davidson,XL883L Sportster 883 Low,Custom/cruiser,883 ccm,
2008,Harley-Davidson,XL883R Sportster,Custom/cruiser,883 ccm,
2008,Hartford,HD 125L,Sport,124 ccm,
2008,Hartford,HD 200 S,Sport,197 ccm,
2008,Hartford,HD125S,Sport,124 ccm,
2008,Hartford,VR 125 H,Sport,124 ccm,
2008,Hartford,VR 125 Z,Sport,124 ccm,
2008,Hartford,VR-200H,Allround,197 ccm,
2008,Hartford,VR200X,Allround,197 ccm,
2008,Hero,Honda 125 Super Splendor,Sport,125 ccm,
2008,Hero,Honda CD Deluxe,Sport,97 ccm,
2008,Hero,Honda CD-Dawn,Sport,97 ccm,
2008,Hero,Honda Glamour 125,Sport,125 ccm,
2008,Hero,Honda Glamour PGM-FI,Sport,125 ccm,
2008,Hero,Honda Hunk,Naked bike,149 ccm,
2008,Hero,Honda Karizma,Sport,223 ccm,
2008,Hero,Honda Passion Plus,Sport,98 ccm,
2008,Hero,Honda Pleasure,Scooter,102 ccm,
2008,Hero,Honda Splendor NXG,Sport,98 ccm,
2008,Hero,Honda Splendor Plus,Sport,98 ccm,
2008,Highland,450 MX,Cross/motocross,449 ccm,
2008,Highland,Allroad,Allround,936 ccm,
2008,Highland,DesertStorm,Enduro/offroad,936 ccm,
2008,Highland,DirtTrac,Trial,950 ccm,
2008,Highland,Outback,Enduro/offroad,936 ccm,
2008,Highland,SuperMotard,Super motard,449 ccm,
2008,Highland,SuperMotard 950,Super motard,950 ccm,
2008,Honda,ANF125i Innova,Scooter,125 ccm,
2008,Honda,CB 1000 R,Naked bike,998 ccm,
2008,Honda,CB 1300,Naked bike,1284 ccm,
2008,Honda,CB 1300 S,Sport,1284 ccm,
2008,Honda,CB 600 F Hornet,Naked bike,599 ccm,
2008,Honda,CB250 Nighthawk,Custom/cruiser,234 ccm,
2008,Honda,CBF 1000,Sport,998 ccm,
2008,Honda,CBF 600,Naked bike,599 ccm,
2008,Honda,CBF600S,Naked bike,599 ccm,
2008,Honda,CBR 1000 RR,Sport,999 ccm,
2008,Honda,CBR 125R,Sport,125 ccm,
2008,Honda,CBR 600 RR,Sport,599 ccm,
2008,Honda,CBR 600 RR HANNspree Ten Kate Replica,Sport,599 ccm,
2008,Honda,CRF 100 F,Enduro/offroad,99 ccm,
2008,Honda,CRF 150 F,Enduro/offroad,149 ccm,
2008,Honda,CRF 150 R,Cross/motocross,149 ccm,
2008,Honda,CRF 230 F,Enduro/offroad,223 ccm,
2008,Honda,CRF 230 L,Enduro/offroad,223 ccm,
2008,Honda,CRF 250 R,Cross/motocross,249 ccm,
2008,Honda,CRF 250 X,Enduro/offroad,249 ccm,
2008,Honda,CRF 450 R,Cross/motocross,449 ccm,
2008,Honda,CRF 450 X,Enduro/offroad,449 ccm,
2008,Honda,CRF 50 F,Enduro/offroad,49 ccm,
2008,Honda,CRF 70 F,Enduro/offroad,72 ccm,
2008,Honda,CRF 80 F,Enduro/offroad,80 ccm,
2008,Honda,DN-01,Allround,680 ccm,
2008,Honda,Elite 125,Scooter,125 ccm,
2008,Honda,Forza EX,Scooter,249 ccm,
2008,Honda,Forza X,Scooter,249 ccm,
2008,Honda,Gold Wing Airbag,Touring,1832 ccm,
2008,Honda,Gold Wing Audio Comfort Navi,Touring,1832 ccm,
2008,Honda,Gold Wing Audio Comfort Navi ABS,Touring,1832 ccm,
2008,Honda,Gold Wing Premium Audio,Touring,1832 ccm,
2008,Honda,Lead,Scooter,108 ccm,
2008,Honda,Metropolitan,Scooter,49 ccm,
2008,Honda,NT700V Deauville,Touring,680 ccm,
2008,Honda,NXR Bros,Enduro/offroad,157 ccm,
2008,Honda,PS 125i Sporty,Scooter,125 ccm,
2008,Honda,PS 150i Sport,Scooter,150 ccm,
2008,Honda,Rebel,Custom/cruiser,234 ccm,
2008,Honda,Ruckus,Scooter,49 ccm,
2008,Honda,S-WING 150,Scooter,150 ccm,
2008,Honda,SH 125i Sporty,Scooter,125 ccm,
2008,Honda,SH 150i Sport,Scooter,153 ccm,
2008,Honda,SH 300i Sporty,Scooter,279 ccm,
2008,Honda,Shadow Aero,Custom/cruiser,745 ccm,
2008,Honda,Shadow Spirit 750,Custom/cruiser,745 ccm,
2008,Honda,Shadow Spirit 750 (VT750C2),Custom/cruiser,745 ccm,
2008,Honda,Silver Wing,Scooter,582 ccm,
2008,Honda,Silver Wing ABS,Scooter,582 ccm,
2008,Honda,SilverWing 400,Scooter,398 ccm,
2008,Honda,ST 1300,Sport touring,1261 ccm,
2008,Honda,ST 1300 ABS,Sport touring,1261 ccm,
2008,Honda,VFR 800 Interceptor,Sport,781 ccm,
2008,Honda,VFR 800 Interceptor ABS,Sport,781 ccm,
2008,Honda,VT 750 C Shadow,Custom/cruiser,745 ccm,
2008,Honda,VTX 1800 Style N,Custom/cruiser,1795 ccm,
2008,Honda,VTX1300C Classic,Custom/cruiser,1312 ccm,
2008,Honda,VTX1300R Retro,Custom/cruiser,1312 ccm,
2008,Honda,VTX1300T Touring,Custom/cruiser,1312 ccm,
2008,Honda,XL 700 V Transalp,Enduro/offroad,680 ccm,
2008,Honda,XL1000V Varadero,Allround,996 ccm,
2008,Honda,XL125V Varadero,Sport,125 ccm,
2008,Honda,XR 250 Tornado,Enduro/offroad,250 ccm,
2008,Honda,XR 650 L,Enduro/offroad,644 ccm,
2008,Honda,Zoomer,Scooter,50 ccm,
2008,Husaberg,FE 450e,Enduro/offroad,449 ccm,
2008,Husaberg,FE 550e,Enduro/offroad,550 ccm,
2008,Husaberg,FE 650e,Enduro/offroad,628 ccm,
2008,Husaberg,FS 450e,Super motard,449 ccm,
2008,Husaberg,FS 650c,Super motard,628 ccm,
2008,Husaberg,FS 650e,Super motard,628 ccm,
2008,Husqvarna,CR 125,Cross/motocross,124 ccm,
2008,Husqvarna,SM 125S,Super motard,125 ccm,
2008,Husqvarna,SM 450R,Super motard,449 ccm,
2008,Husqvarna,SM 450RR,Super motard,449 ccm,
2008,Husqvarna,SM 510R,Super motard,501 ccm,
2008,Husqvarna,SM 610ie,Super motard,576 ccm,
2008,Husqvarna,TC 250,Cross/motocross,250 ccm,
2008,Husqvarna,TC 450,Cross/motocross,449 ccm,
2008,Husqvarna,TC 510,Cross/motocross,501 ccm,
2008,Husqvarna,TE 250,Enduro/offroad,250 ccm,
2008,Husqvarna,TE 450,Enduro/offroad,449 ccm,
2008,Husqvarna,TE 510,Enduro/offroad,501 ccm,
2008,Husqvarna,TE 610,Enduro/offroad,576 ccm,
2008,Husqvarna,TXC 250,Cross/motocross,249 ccm,
2008,Husqvarna,TXC 450,Cross/motocross,449 ccm,
2008,Husqvarna,TXC 510,Cross/motocross,501 ccm,
2008,Husqvarna,WR 125,Enduro/offroad,125 ccm,
2008,Husqvarna,WR 250,Enduro/offroad,249 ccm,
2008,Husqvarna,WRE 125,Enduro/offroad,125 ccm,
2008,Hyosung,GT125,Naked bike,125 ccm,
2008,Hyosung,GT125R,Sport,125 ccm,
2008,Hyosung,GT250,Naked bike,249 ccm,
2008,Hyosung,GT250R,Sport,249 ccm,
2008,Hyosung,GT650,Naked bike,647 ccm,
2008,Hyosung,GT650R,Sport,674 ccm,
2008,Hyosung,GT650S,Sport touring,674 ccm,
2008,Hyosung,GV125C,Custom/cruiser,125 ccm,
2008,Hyosung,GV250,Custom/cruiser,249 ccm,
2008,Hyosung,GV650,Custom/cruiser,647 ccm,
2008,Hyosung,Karion 125 Citytrail,Allround,125 ccm,
2008,Hyosung,KR110,Scooter,110 ccm,
2008,Hyosung,MS3-125,Scooter,124 ccm,
2008,Hyosung,MS3-250,Scooter,249 ccm,
2008,Hyosung,Rally 100,Scooter,100 ccm,
2008,Hyosung,Rally 50,Scooter,49 ccm,
2008,Hyosung,RT125D,Allround,124 ccm,
2008,Hyosung,RX125D-E,Trial,124 ccm,
2008,Hyosung,RX125SM,Super motard,124 ccm,
2008,Hyosung,Sense,Scooter,49 ccm,
2008,Hyosung,Supercap,Scooter,49 ccm,
2008,Hyosung,T250R,Sport,249 ccm,
2008,Hyosung,T650R,Sport,647 ccm,
2008,Hyosung,T650S,Sport,647 ccm,
2008,Hyosung,X 125D,Enduro/offroad,125 ccm,
2008,Hyosung,XRX 125 Funduro,Enduro/offroad,125 ccm,
2008,Hyosung,XRX 125 Supermoto,Super motard,125 ccm,
2008,Innoscooter,EM 2500 L,Scooter,Electric,
2008,Innoscooter,EM2000,Scooter,Electric,
2008,Innoscooter,EM2500,Scooter,Electric,
2008,Innoscooter,EM3500 Maxi-Lithium,Scooter,Electric,
2008,Innoscooter,EM5000L,Scooter,Electric,
2008,Innoscooter,Jagas12z,Scooter,Electric,
2008,Italjet,50.it,Scooter,50 ccm,
2008,Italjet,Dragster 125,Scooter,124 ccm,
2008,Italjet,Dragster 180,Scooter,176 ccm,
2008,Italjet,Dragster 50,Scooter,50 ccm,
2008,Italjet,Fast Boy,"Minibike, cross",47 ccm,
2008,Italjet,Formula 125,Scooter,125 ccm,
2008,Italjet,Formula 50 Air Cooled,Scooter,49 ccm,
2008,Italjet,Formula 50 Liquid Cooled,Scooter,49 ccm,
2008,Italjet,Grifon 650,Naked bike,647 ccm,
2008,Italjet,JetSet 125,Scooter,124 ccm,
2008,Italjet,JetSet 150,Scooter,150 ccm,
2008,Italjet,JetSet 50,Scooter,49 ccm,
2008,Italjet,Jupiter 250,Scooter,250 ccm,
2008,Italjet,Marco Polo 400,Scooter,398 ccm,
2008,Italjet,Millennium 100,Scooter,101 ccm,
2008,Italjet,Millennium 125,Scooter,124 ccm,
2008,Italjet,Millennium 150,Scooter,149 ccm,
2008,Italjet,Pit Jet 125,Enduro/offroad,125 ccm,
2008,Italjet,Roller Craft 50,Scooter,50 ccm,
2008,Italjet,Torpedo 125,Scooter,124 ccm,
2008,Italjet,Torpedo 50,Scooter,49 ccm,
2008,Italjet,Velocifero 50,Scooter,49 ccm,
2008,Izuka,C150,Custom/cruiser,149 ccm,
2008,Izuka,DP200,Enduro/offroad,199 ccm,
2008,Izuka,K110,Scooter,107 ccm,
2008,Izuka,S125,Scooter,125 ccm,
2008,Izuka,S125B,Scooter,125 ccm,
2008,Izuka,S50,Scooter,49 ccm,
2008,Izuka,T 125 B,Allround,125 ccm,
2008,Izuka,T125A,Allround,125 ccm,
2008,Izuka,T125S,Sport,125 ccm,
2008,Izuka,T150N,Sport,150 ccm,
2008,Jawa-CZ,125 Dakar,Sport,124 ccm,
2008,Jawa-CZ,125 Dandy,Sport,124 ccm,
2008,Jawa-CZ,125 Sport,Sport,124 ccm,
2008,Jawa-CZ,125 Travel,Sport,124 ccm,
2008,Jawa-CZ,250 Travel,Sport,234 ccm,
2008,Jawa-CZ,350 Basic,Sport,344 ccm,
2008,Jawa-CZ,350 Police,Allround,344 ccm,
2008,Jawa-CZ,350 Style,Sport,344 ccm,
2008,Jawa-CZ,350 Tramp,Enduro/offroad,344 ccm,
2008,Jawa-CZ,50 Robby,Sport,50 ccm,
2008,Jawa-CZ,650 Classic,Classic,652 ccm,
2008,Jawa-CZ,650 Dakar,Enduro/offroad,652 ccm,
2008,Jawa-CZ,650 Style,Allround,652 ccm,
2008,Jialing,JH 125 E,Custom/cruiser,124 ccm,
2008,Jialing,JH 125 GY,Enduro/offroad,124 ccm,
2008,Jialing,JH 125-G,Allround,124 ccm,
2008,Jialing,JH 250 E-3,Custom/cruiser,234 ccm,
2008,Jialing,JH125-33,Sport,125 ccm,
2008,Jialing,JH125-7A,Custom/cruiser,124 ccm,
2008,Jialing,JH250E-3J Police,Touring,234 ccm,
2008,Jialing,JH600,Sport,599 ccm,
2008,Jialing,JL 125 T-33,Scooter,124 ccm,
2008,Jialing,JL 125-31A,Sport,124 ccm,
2008,Jianshe,Cub JS125-G,Sport,124 ccm,
2008,Jianshe,JS125 GY4,Enduro/offroad,124 ccm,
2008,Jianshe,JS125T-C,Scooter,125 ccm,
2008,Jianshe,JS150 A-F3,Custom/cruiser,147 ccm,
2008,Jianshe,JS200GY,Enduro/offroad,197 ccm,
2008,Jianshe,Knight JS125 4X-F2,Sport,123 ccm,
2008,Jianshe,Knight JS125 6A,Sport,123 ccm,
2008,Jianshe,Knight JS125-28,Sport,123 ccm,
2008,Jianshe,Knight JS125-6B,Sport,123 ccm,
2008,Johnny,Pag Police Escort 300,Touring,300 ccm,
2008,Johnny,Pag Raptor 300,Touring,300 ccm,
2008,Johnny,Pag Spyder 300,Custom/cruiser,300 ccm,
2008,Jonway,YY150-1,Custom/cruiser,150 ccm,
2008,Jonway,YY150-2,Sport,150 ccm,
2008,Jonway,YY150-5,Allround,150 ccm,
2008,JRL,Radial Flyer 2800,Custom/cruiser,2800 ccm,
2008,Kawasaki,1400 GTR,Sport touring,1352 ccm,
2008,Kawasaki,Concours 14,Sport touring,1352 ccm,
2008,Kawasaki,Concours 14 - 1400 GTR,Touring,1352 ccm,
2008,Kawasaki,Concours 14 ABS,Sport touring,1352 ccm,
2008,Kawasaki,Eliminator 125,Allround,124 ccm,
2008,Kawasaki,ER-6f,Sport,649 ccm,
2008,Kawasaki,ER-6n,Naked bike,649 ccm,
2008,Kawasaki,KLR 650,Enduro/offroad,651 ccm,
2008,Kawasaki,KLR250S,Super motard,249 ccm,
2008,Kawasaki,KLV 1000,Enduro/offroad,996 ccm,
2008,Kawasaki,KLX 450R,Enduro/offroad,449 ccm,
2008,Kawasaki,KLX110,Enduro/offroad,111 ccm,
2008,Kawasaki,KLX140,Enduro/offroad,144 ccm,
2008,Kawasaki,KLX140L,Enduro/offroad,144 ccm,
2008,Kawasaki,KLX300R,Enduro/offroad,292 ccm,
2008,Kawasaki,KX100,Cross/motocross,99 ccm,
2008,Kawasaki,KX250F,Cross/motocross,249 ccm,
2008,Kawasaki,KX450F,Cross/motocross,449 ccm,
2008,Kawasaki,KX65,Cross/motocross,65 ccm,
2008,Kawasaki,KX85,Cross/motocross,84 ccm,
2008,Kawasaki,Ninja 250R,Sport,249 ccm,
2008,Kawasaki,Ninja 500R,Sport,498 ccm,
2008,Kawasaki,Ninja 650R,Sport,649 ccm,
2008,Kawasaki,Ninja ZX-10R,Sport,998 ccm,
2008,Kawasaki,Ninja ZX-14,Sport,1352 ccm,
2008,Kawasaki,Ninja ZX-6R,Sport,599 ccm,
2008,Kawasaki,Versys,Naked bike,649 ccm,
2008,Kawasaki,Vulcan 1500 Classic,Custom/cruiser,1470 ccm,
